V1,Date_Deb_Situ,ANNEE,Date_Fin_Situ,IDA,Responsabilite_IDA,ANNEE_CLOTURE,CHARGE_SINISTRE,Num_contrat,IMMAT
1428,2011-01-21,2011,2011-12-31,0,0,2011,324.958270525026,4014,21379
1431,2013-01-01,2013,2013-02-24,0,0,2013,586.830509759363,4021,21420
1432,2011-01-01,2011,2011-12-31,1,0,2011,1813.99555444928,4023,21433
1433,2011-03-10,2011,2011-07-05,0,0,2012,426.426218341623,4026,21449
1434,2013-01-01,2013,2013-03-28,0,0,2013,2378.96744957384,4031,21476
1435,2012-07-10,2012,2012-12-31,0,0,2012,2025.36016637656,4032,21480
1436,2011-04-01,2011,2011-07-25,1,0,2011,223.29631133593,4036,21496
1437,2013-09-20,2013,2013-10-22,1,0,2014,-981.589760745434,4036,21503
1438,2011-11-27,2011,2011-12-31,0,0,2012,323.028935209626,4040,21544
1439,2011-01-01,2011,2011-12-31,0,0,2011,4998.41199535928,4046,21569
1440,2011-03-11,2011,2011-12-31,0,0,2012,1446.46256607047,4049,21585
1441,2013-01-01,2013,2013-06-05,0,0,2013,2759.9734499317,4050,21591
1442,2013-01-01,2013,2013-11-14,0,0,2013,1283.21277452275,4050,21593
1443,2012-01-01,2012,2012-10-11,0,0,2012,605.541828795863,4051,21603
1444,2011-01-01,2011,2011-12-31,1,0,2012,-349.048015943561,4056,21620
1445,2011-03-09,2011,2011-05-24,0,0,2011,1467.93315796027,4060,21626
1447,2011-09-07,2011,2011-12-31,1,0,2012,-96.6284419137237,4063,21647
1448,2011-03-01,2011,2011-12-31,0,0,2012,1604.76506761947,4064,21657
1450,2013-03-01,2013,2013-05-15,1,0,2013,-587.132305227693,4068,21714
1451,2013-04-23,2013,2013-09-22,0,0,2013,753.11981280955,4074,21746
1452,2011-01-01,2011,2011-07-31,1,50,2011,1704.45457785484,4083,21789
1453,2011-01-01,2011,2011-07-31,0,0,2011,2068.27979333702,4083,21789
1454,2012-01-01,2012,2012-03-31,1,0,2012,1297.98997406137,4084,21790
1455,2012-02-02,2012,2012-09-09,1,0,2014,194.679633892435,4087,21798
1457,2012-01-01,2012,2012-11-30,1,50,2012,466.489566762517,4098,21833
1458,2013-10-09,2013,2013-12-31,1,0,2014,-667.636246404894,4104,21884
1459,2011-08-10,2011,2011-09-29,0,0,2012,1582.74477684092,4111,21921
1460,2011-03-08,2011,2011-12-31,0,0,2011,368.567715698804,4113,21925
1461,2011-03-08,2011,2011-12-31,1,50,2012,836.512367755058,4113,21932
1462,2012-01-01,2012,2012-02-23,0,0,2012,4451.91429426039,4115,21942
1464,2011-02-15,2011,2011-12-31,1,0,2012,-257.614767448958,4125,21989
1465,2012-07-06,2012,2012-12-31,0,0,2013,3283.04966700621,4129,21999
1466,2013-01-01,2013,2013-12-31,0,0,2014,2218.31525473568,4129,22002
1469,2011-06-09,2011,2011-07-26,0,0,2011,464.182987111704,4134,22035
1470,2012-03-07,2012,2012-10-02,0,0,2012,561.339571095006,4134,22042
1472,2011-01-01,2011,2011-03-16,1,0,2011,-295.964348746117,4143,22089
1473,2012-01-01,2012,2012-03-25,1,0,2012,1879.01092105537,4163,22164
1474,2012-05-01,2012,2012-11-13,0,0,2012,1717.75513528055,4163,22176
1475,2011-01-01,2011,2011-12-31,0,0,2011,1274.91339914366,4168,22207
1476,2013-01-01,2013,2013-07-17,1,0,2013,-507.35051749257,4180,22272
1479,2013-04-14,2013,2013-12-04,1,0,2014,-793.732860119189,4185,22301
1480,2011-01-01,2011,2011-05-31,0,0,2011,764.631154244448,4190,22317
1481,2012-04-01,2012,2012-12-19,1,0,2012,5719.96184649953,4194,22346
1482,2011-11-01,2011,2011-12-31,0,0,2012,2163.36692268034,4197,22352
1483,2013-01-01,2013,2013-05-16,0,0,2013,2251.65287557664,4199,22368
1484,2012-01-01,2012,2012-12-31,0,0,2013,2052.10140055258,4205,22438
1485,2012-01-01,2012,2012-03-31,0,0,2012,548.707275063452,4207,22467
1486,2012-05-16,2012,2012-08-27,0,0,2012,3256.32998964936,4212,22490
1487,2012-01-01,2012,2012-12-31,1,0,2012,254.39202298357,4213,22494
1488,2011-03-23,2011,2011-12-31,0,0,2012,1967.56633419125,4230,22562
1489,2011-03-23,2011,2011-12-31,0,0,2012,102.933811519918,4230,22562
1490,2011-01-01,2011,2011-02-14,0,0,2011,7155.34420751843,4232,22575
1491,2013-03-30,2013,2013-08-29,0,0,2013,558.871315300445,4238,22617
1492,2013-04-01,2013,2013-10-15,0,0,2013,1071.64337281338,4239,22623
1493,2011-05-10,2011,2011-10-03,0,0,2011,929.486928820064,4240,22631
1496,2013-09-17,2013,2013-11-07,1,0,2014,4765.39355857927,4240,22651
1497,2013-06-18,2013,2013-09-16,1,0,2013,1316.43183285829,4240,22655
1501,2013-01-23,2013,2013-12-31,0,0,2013,1613.4955793819,4263,22783
1502,2011-06-23,2011,2011-09-26,0,0,2011,900.428336583656,4263,22787
1503,2011-04-01,2011,2011-09-12,0,0,2012,391.536506520683,4264,22792
1504,2012-04-01,2012,2012-05-17,0,0,2012,3716.25550497569,4264,22792
1505,2011-01-01,2011,2011-05-02,0,0,2011,1419.16085459612,4265,22802
1506,2013-01-01,2013,2013-02-03,0,0,2013,781.596370928463,4267,22816
1508,2013-02-25,2013,2013-03-31,1,0,2014,3378.17990998786,4280,22898
1509,2012-04-01,2012,2012-11-07,0,0,2013,2032.04278031817,4283,22914
1511,2012-11-09,2012,2012-12-17,1,0,2013,1124.59769909583,4285,22923
1512,2012-05-14,2012,2012-09-09,1,0,2013,618.034005502835,4285,22935
1514,2013-01-01,2013,2013-08-13,1,0,2013,405.494546930976,4303,23017
1515,2012-04-20,2012,2012-07-06,0,0,2012,4002.95042148022,4303,23022
1517,2013-03-01,2013,2013-12-31,0,0,2013,595.981379495531,4306,23031
1519,2013-05-14,2013,2013-06-26,0,0,2013,2414.36374664519,4308,23042
1520,2012-04-19,2012,2012-10-07,0,0,2012,2285.02283164634,4309,23050
1521,2013-03-19,2013,2013-06-30,1,0,2013,-232.404067433766,4313,23065
1522,2013-11-15,2013,2013-12-31,0,0,2014,863.016476920239,4321,23101
1525,2011-01-01,2011,2011-06-30,1,0,2012,-1118.7665795113,4329,23133
1526,2011-01-01,2011,2011-06-30,0,0,2011,769.341319232322,4331,23141
1527,2013-01-01,2013,2013-12-10,0,0,2013,1118.56178972922,4334,23149
1528,2013-04-18,2013,2013-08-10,0,0,2013,854.587760626147,4336,23154
1530,2011-07-02,2011,2011-12-31,1,0,2012,-1086.20500416034,4337,23162
1532,2013-04-18,2013,2013-12-31,0,0,2014,937.764747379991,4338,23173
1533,2012-02-24,2012,2012-12-31,0,0,2012,4497.59319407415,4340,23180
1534,2011-01-01,2011,2011-03-31,1,0,2011,-484.317056213191,4341,23187
1535,2012-07-17,2012,2012-12-30,1,0,2013,-349.748612566472,4343,23195
1536,2012-01-01,2012,2012-12-31,0,0,2012,434.865713045298,4346,23199
1537,2012-02-17,2012,2012-12-31,0,0,2013,978.442465147129,4346,23204
1538,2011-05-01,2011,2011-12-31,0,0,2011,3919.19140060888,4350,23227
1539,2013-01-01,2013,2013-04-30,0,0,2013,1457.67211203703,4350,23234
1540,2011-01-01,2011,2011-03-31,0,0,2011,734.203703990968,4362,23283
1541,2011-09-26,2011,2011-12-31,0,0,2012,1246.11348873725,4364,23289
1542,2012-04-01,2012,2012-12-31,1,0,2012,694.312810123406,4367,23297
1543,2012-01-01,2012,2012-02-03,0,0,2012,1787.00641685285,4371,23318
1544,2012-01-12,2012,2012-02-27,0,0,2012,3047.69231534664,4372,23330
1546,2013-05-01,2013,2013-07-20,1,0,2014,-884.152938112968,4374,23353
1547,2013-10-31,2013,2013-12-31,1,0,2014,-511.823557469613,4375,23356
1548,2012-01-01,2012,2012-12-31,0,0,2012,100.551783002022,4381,23394
1551,2011-10-10,2011,2011-12-31,1,0,2012,-15.4454609327793,4383,23404
1552,2013-10-18,2013,2013-12-31,0,0,2014,1375.99332421526,4391,23460
1553,2013-01-01,2013,2013-12-31,1,0,2014,-475.381754668688,4396,23469
1555,2012-06-01,2012,2012-12-31,0,0,2013,656.609933401242,4398,23473
1558,2011-03-01,2011,2011-12-31,0,0,2011,3205.01398162357,4402,23510
1560,2012-05-01,2012,2012-08-07,0,0,2013,140.119324582087,4412,23548
1561,2013-07-01,2013,2013-09-17,0,0,2014,436.50403130195,4417,23579
1562,2012-01-01,2012,2012-07-21,1,0,2012,-764.652711063614,4419,23593
1563,2012-01-01,2012,2012-07-21,0,0,2012,520.306165811621,4419,23593
1564,2012-01-01,2012,2012-07-21,0,0,2012,538.898922342706,4419,23593
1565,2012-01-01,2012,2012-07-21,0,0,2012,1192.60946356606,4419,23594
1566,2011-10-29,2011,2011-12-31,0,0,2012,474.120680747449,4419,23595
1567,2012-01-01,2012,2012-07-21,1,50,2012,2.56526148081051,4419,23597
1568,2013-01-01,2013,2013-07-26,0,0,2013,541.399513366017,4419,23598
1569,2011-01-01,2011,2011-04-12,0,0,2011,1416.87583176448,4420,23601
1570,2011-05-24,2011,2011-12-31,1,0,2011,-401.193961507264,4421,23606
1571,2011-04-11,2011,2011-06-30,0,0,2012,873.654767178894,4423,23613
1572,2012-01-24,2012,2012-05-31,0,0,2012,859.642834720686,4424,23621
1573,2011-01-01,2011,2011-12-31,0,0,2012,193.785025897026,4425,23624
1574,2011-01-01,2011,2011-02-01,0,0,2011,2610.26134082053,4427,23638
1575,2011-01-01,2011,2011-12-31,0,0,2012,5729.70552876278,4428,23656
1576,2011-01-01,2011,2011-12-31,0,0,2011,1233.0284995032,4428,23656
1578,2013-01-01,2013,2013-03-31,0,0,2013,4147.41344512435,4432,23699
1582,2013-01-01,2013,2013-02-19,1,0,2013,3188.65235587622,4449,23793
1584,2013-01-01,2013,2013-12-31,0,0,2014,1528.1629107114,4456,23846
1586,2013-09-07,2013,2013-12-19,1,0,2014,1506.18573357118,4462,23881
1589,2012-07-18,2012,2012-12-31,0,0,2013,1457.92001545745,4465,23896
1590,2012-01-01,2012,2012-05-31,0,0,2012,1101.21932870979,4468,23912
1591,2011-03-23,2011,2011-10-06,0,0,2011,1062.60028717305,4469,23918
1592,2011-02-15,2011,2011-12-31,0,0,2011,1217.43214083625,4476,23941
1593,2013-03-28,2013,2013-12-31,0,0,2013,3728.17642597475,4477,23947
1594,2013-03-28,2013,2013-12-31,0,0,2013,5622.51424545748,4477,23947
1595,2013-01-01,2013,2013-12-31,0,0,2014,1010.50823365726,4479,23984
1596,2012-01-01,2012,2012-12-31,0,0,2013,1665.30739424852,4479,23986
1597,2012-06-20,2012,2012-12-31,0,0,2012,1555.68019037741,4481,23996
1598,2013-01-01,2013,2013-12-31,0,0,2013,3539.14467870393,4482,23998
1599,2011-01-01,2011,2011-06-08,0,0,2011,1285.29300757232,4482,24005
1600,2013-01-01,2013,2013-05-27,0,0,2013,890.415194080829,4483,24010
1601,2013-01-01,2013,2013-02-16,0,0,2013,749.185693311668,4484,24025
1602,2011-04-01,2011,2011-12-21,1,0,2011,-758.897040346165,4485,24033
1603,2013-01-01,2013,2013-02-28,0,0,2013,2644.42889919939,4501,24090
1605,2012-04-01,2012,2012-12-31,0,0,2012,493.521817997276,4506,24111
1606,2011-02-17,2011,2011-10-30,1,0,2011,-834.130339237163,4508,24115
1607,2011-02-17,2011,2011-10-30,0,0,2011,1338.53835091351,4508,24115
1608,2011-07-01,2011,2011-12-31,1,0,2011,-100.832021651186,4509,24122
1611,2012-07-12,2012,2012-12-31,0,0,2013,140.119324582087,4524,24215
1615,2011-01-01,2011,2011-12-31,0,0,2011,549.246195542614,4553,24369
1616,2013-01-01,2013,2013-12-31,0,0,2013,2059.25826451585,4554,24372
1617,2011-02-28,2011,2011-04-07,0,0,2012,954.27727086151,4561,24394
1618,2011-03-16,2011,2011-05-31,0,0,2011,1299.88697414802,4567,24422
1619,2011-07-01,2011,2011-12-31,1,0,2011,4179.18819657574,4569,24436
1620,2012-02-14,2012,2012-05-14,0,0,2012,1213.76748157795,4585,24504
1621,2011-07-26,2011,2011-09-30,1,0,2012,415.809484902134,4592,24523
1622,2011-06-08,2011,2011-11-23,1,0,2012,225.613669396326,4615,24603
1623,2013-04-24,2013,2013-12-30,0,0,2014,7707.29578386643,4621,24624
1624,2012-01-01,2012,2012-12-30,0,0,2012,1481.95586882807,4623,24628
1625,2013-01-01,2013,2013-12-29,0,100,2014,1339.75631119641,4625,24636
1626,2012-01-01,2012,2012-10-10,0,0,2012,1384.41126209977,4646,24703
1629,2012-01-01,2012,2012-05-15,0,0,2012,1277.87746177905,4651,24730
1630,2013-05-08,2013,2013-07-31,0,0,0,2371.25010831224,4651,24730
1631,2013-01-01,2013,2013-12-31,1,0,2013,989.56578383703,4654,24738
1632,2012-01-01,2012,2012-12-31,0,0,2013,1279.3864391207,4657,24747
1633,2011-01-01,2011,2011-10-26,0,0,2011,6381.96098469239,4663,24758
1634,2012-01-01,2012,2012-12-31,0,0,2012,1750.35982426984,4663,24762
1635,2012-01-01,2012,2012-09-30,0,0,2012,100.034419342027,4666,24772
1636,2012-01-01,2012,2012-09-30,0,0,2012,1089.75110091322,4666,24774
1637,2011-01-07,2011,2011-02-17,1,0,2011,-818.318412378553,4667,24777
1638,2013-01-01,2013,2013-07-31,0,0,2013,1030.52374025333,4672,24803
1639,2012-01-01,2012,2012-12-31,1,0,2012,288.990717745762,4691,24861
1644,2011-01-01,2011,2011-08-31,0,0,2011,1425.77879808023,4692,24868
1645,2012-01-01,2012,2012-03-07,0,0,2012,1955.32206090469,4695,24876
1646,2011-01-01,2011,2011-08-31,0,0,2011,1539.85748510922,4698,24885
1647,2012-11-09,2012,2012-12-31,0,0,2013,2289.14018410714,4698,24889
1648,2012-01-01,2012,2012-03-01,1,0,2012,176.0545421326,4699,24895
1649,2011-01-01,2011,2011-06-25,0,0,2012,987.593334883297,4705,24912
1650,2011-01-01,2011,2011-12-31,0,0,2011,2561.72616246721,4715,24947
1653,2011-10-01,2011,2011-12-31,0,0,2012,1077.2265889775,4735,25018
1654,2011-03-04,2011,2011-12-31,0,0,2011,897.679842139931,4743,25042
1656,2013-10-01,2013,2013-11-08,0,0,2014,194.658077073268,4750,25076
1657,2013-01-01,2013,2013-12-31,1,0,2014,686.972713197222,4752,25094
1658,2013-01-01,2013,2013-12-31,0,0,2014,1915.82996819171,4752,25094
1659,2011-01-01,2011,2011-12-31,1,0,2012,-8.0299151395119,4754,25101
1660,2011-02-04,2011,2011-12-31,0,0,2012,128.54331268969,4757,25113
1661,2011-02-04,2011,2011-12-31,1,0,2011,-517.43910886248,4757,25113
1662,2011-02-04,2011,2011-12-31,1,0,2011,-350.438430779799,4757,25113
1664,2013-03-22,2013,2013-12-31,1,0,2013,-421.112462417087,4762,25136
1665,2012-01-17,2012,2012-12-31,0,0,2012,3303.86277591144,4765,25148
1666,2012-11-01,2012,2012-12-31,0,0,2013,3289.20413887824,4768,25158
1667,2012-01-01,2012,2012-12-31,0,0,2012,518.021142979975,4771,25166
1668,2013-01-01,2013,2013-12-31,0,0,2013,247.838749956962,4771,25166
1669,2013-01-01,2013,2013-12-31,0,0,2013,1198.26812859726,4771,25166
1670,2013-02-26,2013,2013-12-31,0,0,2013,2682.17488955989,4776,25194
1671,2011-01-01,2011,2011-03-17,0,0,2011,899.048700157002,4777,25196
1672,2012-01-01,2012,2012-10-30,1,0,2012,-809.889696084462,4777,25198
1673,2011-02-08,2011,2011-12-31,0,0,2011,616.01844291077,4777,25202
1674,2013-01-01,2013,2013-12-31,0,0,2014,282.825467464151,4777,25207
1675,2013-01-01,2013,2013-12-31,0,0,2013,611.599294981642,4777,25207
1677,2011-11-01,2011,2011-12-31,0,0,2012,485.254777846933,4788,25265
1678,2013-01-01,2013,2013-09-12,0,0,2013,561.328792685423,4792,25289
1679,2012-09-04,2012,2012-12-31,0,0,2013,3319.40524253047,4795,25333
1680,2011-01-01,2011,2011-12-31,0,0,2011,1683.87859396044,4796,25337
1681,2013-01-01,2013,2013-12-31,0,0,2013,2248.44090952083,4798,25343
1682,2011-02-16,2011,2011-04-13,0,0,2011,1089.42774862572,4804,25432
1683,2011-06-16,2011,2011-12-31,0,0,2012,3211.79360125143,4804,25433
1684,2013-07-12,2013,2013-12-31,1,0,2013,962.56586783102,4805,25449
1685,2013-08-03,2013,2013-12-31,0,0,2014,161.676143748562,4805,25451
1687,2012-01-12,2012,2012-09-30,0,0,2012,1202.20224809514,4807,25460
1688,2012-01-01,2012,2012-12-31,1,0,2012,2384.56144414754,4813,25498
1689,2011-01-01,2011,2011-12-31,1,0,2011,-785.74605861801,4825,25523
1690,2011-01-01,2011,2011-12-31,0,0,2014,4161.18825257173,4827,25537
1691,2012-03-22,2012,2012-12-31,0,0,2012,1131.1078584841,4827,25539
1693,2011-01-01,2011,2011-12-31,0,0,2011,95.9278452908133,4833,25586
1694,2011-01-01,2011,2011-12-31,0,0,2011,3661.80297976117,4836,25598
1695,2011-08-10,2011,2011-10-04,0,0,2012,2500.60180172067,4843,25633
1696,2013-01-01,2013,2013-09-16,0,0,2014,161.676143748562,4845,25661
1697,2013-01-01,2013,2013-09-16,1,0,2013,-211.299941469787,4845,25661
1698,2012-01-01,2012,2012-12-31,0,0,2013,1209.89803253757,4846,25665
1699,2013-01-15,2013,2013-12-31,0,100,2013,1825.26977087335,4847,25672
1700,2012-01-01,2012,2012-02-01,0,0,2012,1123.88632406333,4851,25694
1701,2012-08-23,2012,2012-12-31,1,0,2013,1494.30792621046,4851,25695
1702,2012-01-01,2012,2012-12-31,0,0,2013,925.84382638093,4854,25713
1703,2012-01-01,2012,2012-12-31,0,0,2013,3902.29085438237,4854,25713
1704,2012-08-03,2012,2012-12-31,0,0,2013,1420.77761603361,4854,25721
1710,2011-03-01,2011,2011-12-31,0,0,2012,2396.79493902451,4866,25785
1711,2011-03-01,2011,2011-12-31,1,50,2012,278.76200705127,4866,25785
1712,2012-01-01,2012,2012-12-30,0,0,2012,592.435282742646,4869,25798
1713,2011-07-01,2011,2011-09-08,0,0,2011,815.472912248579,4874,25812
1714,2012-01-01,2012,2012-06-30,0,0,2012,1230.20455619239,4877,25827
1715,2011-03-29,2011,2011-05-10,0,0,2012,4548.52117935495,4880,25843
1716,2011-03-01,2011,2011-09-30,0,0,2011,1654.04395623404,4882,25855
1718,2013-05-28,2013,2013-06-27,0,0,2013,905.257064076947,4887,25880
1719,2013-01-01,2013,2013-09-05,1,0,2013,-415.054996231307,4894,25924
1720,2012-01-01,2012,2012-12-31,0,0,2012,2388.85125116166,4899,25946
1721,2011-05-19,2011,2011-12-07,0,0,2012,2238.945130678,4903,25971
1722,2012-01-01,2012,2012-03-04,0,0,2012,1538.31617253881,4903,25975
1723,2013-01-01,2013,2013-07-14,1,50,2013,140.173216630003,4909,25994
1724,2012-01-01,2012,2012-07-14,0,0,2012,1834.44219742868,4909,25995
1725,2012-04-01,2012,2012-12-31,0,0,2012,1585.75195311464,4913,26021
1726,2012-01-01,2012,2012-03-31,0,0,2012,2579.61832237538,4913,26022
1727,2011-01-01,2011,2011-02-17,0,0,2011,1043.7919624503,4915,26030
1728,2011-03-18,2011,2011-07-12,0,0,2011,3190.3337877712,4917,26038
1730,2011-01-01,2011,2011-12-31,0,0,2011,3793.89238920375,4918,26049
1731,2011-01-01,2011,2011-12-31,0,0,2011,332.352259499127,4918,26049
1733,2011-09-16,2011,2011-12-31,0,0,2012,2357.64775541819,4929,26098
1734,2012-01-01,2012,2012-12-31,0,0,2012,172.303655597634,4935,26119
1735,2011-01-01,2011,2011-12-31,0,0,2011,4273.44538838115,4940,26149
1736,2011-01-01,2011,2011-09-30,0,0,2011,1225.82852190159,4943,26164
1740,2012-10-15,2012,2012-12-31,0,0,2013,251.999216056091,4946,26188
1741,2011-01-01,2011,2011-08-31,0,0,2011,3563.04041274997,4950,26228
1742,2012-01-01,2012,2012-12-31,0,0,2012,1136.7665235153,4964,26275
1743,2012-01-01,2012,2012-12-31,0,0,2013,389.154478002788,4966,26284
1744,2012-01-26,2012,2012-12-31,0,0,2012,5661.9201108938,4966,26285
1747,2011-07-18,2011,2011-09-12,1,0,2011,-707.07444706996,4973,26320
1748,2013-01-01,2013,2013-03-20,1,0,2013,765.083847446944,4973,26320
1749,2011-01-01,2011,2011-06-30,0,0,2011,641.908182729706,4976,26337
1753,2013-08-20,2013,2013-12-31,0,0,2014,2301.29823011703,4995,26444
1754,2011-01-01,2011,2011-12-31,0,0,2012,1981.25491436196,4997,26449
1755,2011-01-01,2011,2011-12-31,0,0,2011,2617.75233548088,4997,26449
1756,2012-10-16,2012,2012-12-31,0,0,2012,95.5829361841497,4999,26453
1757,2012-01-01,2012,2012-12-31,0,0,2013,2343.15079452874,5001,26458
1758,2011-10-18,2011,2011-12-31,0,0,2012,2195.84227075463,5001,26459
1762,2012-01-03,2012,2012-04-15,1,0,2012,-546.239019268891,5008,26485
1764,2013-03-27,2013,2013-08-01,0,0,2013,3748.11648370374,5019,26560
1765,2011-07-25,2011,2011-12-01,0,0,2011,1481.31994266265,5026,26605
1766,2011-07-25,2011,2011-12-01,0,0,2011,6056.66858347028,5026,26611
1767,2013-09-01,2013,2013-12-31,1,0,2014,-1254.77933004217,5028,26622
1768,2013-06-04,2013,2013-09-23,0,0,2014,2131.74306896312,5037,26661
1770,2013-01-01,2013,2013-12-31,0,0,0,200.478418248216,5039,26682
1771,2012-01-01,2012,2012-03-18,1,0,2012,-409.730461897188,5050,26725
1772,2013-01-01,2013,2013-12-31,0,0,2013,552.199479768421,5055,26741
1773,2012-01-01,2012,2012-12-31,1,0,2013,3473.46105070368,5055,26742
1774,2012-01-01,2012,2012-09-07,0,0,2013,7038.30145785405,5055,26743
1777,2011-01-05,2011,2011-03-10,1,0,2012,-604.711891257954,5058,26762
1778,2011-12-01,2011,2011-12-31,0,0,2012,403.802336626408,5060,26798
1779,2013-06-13,2013,2013-11-30,1,50,2014,733.416880091392,5060,26803
1780,2012-01-01,2012,2012-04-15,0,0,2012,140.119324582087,5064,26826
1781,2011-02-01,2011,2011-12-31,0,0,2011,2899.48918357712,5064,26829
1782,2011-01-01,2011,2011-08-31,1,0,2011,1362.82210770454,5066,26846
1783,2012-01-01,2012,2012-12-31,0,0,2012,1132.84318242701,5068,26857
1784,2012-04-21,2012,2012-12-31,1,0,2012,1332.36232222231,5073,26878
1785,2013-04-01,2013,2013-12-31,0,0,2014,2154.39928590708,5076,26890
1786,2012-02-13,2012,2012-08-02,0,0,2012,2588.53206710072,5078,26901
1787,2012-08-03,2012,2012-12-31,1,0,2013,-267.617131542203,5078,26902
1788,2012-08-03,2012,2012-12-31,1,0,0,0,5078,26903
1789,2011-01-01,2011,2011-12-31,0,0,2011,289.389518900342,5080,26909
1791,2011-02-24,2011,2011-05-30,0,0,2011,407.855018629705,5093,26967
1792,2011-02-24,2011,2011-05-30,0,0,2011,1592.55312956167,5093,26967
1793,2011-07-01,2011,2011-10-03,0,0,2012,629.4375628419,5093,26972
1794,2011-05-13,2011,2011-12-31,1,0,2012,374.431170512086,5096,26999
1795,2012-06-14,2012,2012-10-07,0,0,2012,2244.9271479967,5104,27041
1796,2011-07-26,2011,2011-12-31,0,0,2011,1190.28132709608,5113,27069
1797,2012-07-01,2012,2012-10-22,0,0,2013,2441.90258313036,5116,27084
1798,2011-01-01,2011,2011-03-07,0,0,2014,1323.37312862989,5118,27092
1799,2011-04-19,2011,2011-12-31,1,0,2011,627.292659334836,5126,27148
1800,2011-04-19,2011,2011-12-31,1,0,2012,1267.92898973372,5126,27148
1801,2013-06-05,2013,2013-12-31,1,0,2014,61.2105880232054,5126,27149
1802,2011-01-01,2011,2011-12-31,0,0,2011,276.757222868788,5127,27153
1803,2013-01-01,2013,2013-12-31,1,50,2013,-160.673751657321,5130,27160
1804,2013-01-01,2013,2013-12-31,0,0,2013,2603.88052234725,5130,27160
1805,2013-01-01,2013,2013-05-24,0,0,2013,392.064648590262,5131,27165
1806,2013-01-01,2013,2013-12-09,0,0,2013,1763.26158054098,5131,27166
1807,2013-01-01,2013,2013-12-09,0,0,2013,1309.77077573585,5131,27166
1808,2013-01-01,2013,2013-12-09,0,0,2013,929.303695857149,5131,27166
1809,2011-01-01,2011,2011-12-31,0,0,2011,1377.39451746108,5133,27172
1810,2012-01-01,2012,2012-12-31,0,0,2012,832.783038039258,5133,27174
1811,2012-01-01,2012,2012-12-31,0,0,2012,322.339116996299,5133,27175
1812,2012-01-01,2012,2012-12-31,0,0,2014,571.956304534495,5133,27175
1813,2012-01-01,2012,2012-12-31,0,0,2012,500.387664901798,5133,27175
1814,2012-07-23,2012,2012-08-23,1,0,2013,-493.597266864359,5136,27187
1815,2012-01-01,2012,2012-06-22,0,0,2012,1519.7449728269,5142,27212
1816,2013-01-01,2013,2013-12-31,0,0,2014,1075.30803207168,5147,27238
1817,2012-01-01,2012,2012-12-31,0,0,2012,1971.66212983288,5148,27244
1818,2011-01-01,2011,2011-11-02,0,0,2012,342.031271304874,5149,27246
1820,2012-07-14,2012,2012-12-31,0,0,2013,1750.41371631776,5151,27271
1821,2013-03-12,2013,2013-12-31,1,0,2013,340.662413287803,5153,27288
